0.00000000,-76.81080991
0.00000050,-75.20293049
0.00000100,-75.71473299
0.00000150,-74.98093152
0.00000200,-76.68544790
0.00000250,-73.93006937
0.00000300,-75.00184052
0.00000350,-75.28415715
0.00000400,-75.55604286
0.00000450,-75.75561710
0.00000500,-75.57529387
0.00000550,-76.36621747
0.00000600,-74.40885798
0.00000650,-75.17698013
0.00000700,-76.36615104
0.00000750,-73.72909708
0.00000800,-74.83410361
0.00000850,-75.70044998
0.00000900,-74.91183891
0.00000950,-75.81880339
0.00001000,-74.49568358
0.00001050,-75.52650171
0.00001100,-75.55382135
0.00001150,-77.19900181
0.00001200,-75.58510388
0.00001250,-74.12740601
0.00001300,-75.05922464
0.00001350,-77.12434809
0.00001400,-75.17876058
0.00001450,-76.09820225
0.00001500,-73.76762587
0.00001550,-77.42180250
0.00001600,-75.03227862
0.00001650,-77.60602202
0.00001700,-74.72995036
0.00001750,-74.48893705
0.00001800,-74.97536222
0.00001850,-75.40339448
0.00001900,-75.79017404
0.00001950,-76.47664920
0.00002000,-75.02279464
0.00002050,-74.89499455
0.00002100,-75.37911771
0.00002150,-74.82192019
0.00002200,-74.50951459
0.00002250,-76.61511600
0.00002300,-75.03465042
0.00002350,-75.94950334
0.00002400,-76.43459705
0.00002450,-76.30283997
0.00002500,-75.09423890
0.00002550,-75.78358198
0.00002600,-76.25830224
0.00002650,-75.95954226
0.00002700,-74.98288477
0.00002750,-76.06761037
0.00002800,-75.51374412
0.00002850,-75.01389427
0.00002900,-75.44391292
0.00002950,-75.74346090
0.00003000,-75.87096533
0.00003050,-74.42348753
0.00003100,-76.40315483
0.00003150,-75.30706832
0.00003200,-73.61563673
0.00003250,-75.71541846
0.00003300,-74.44544594
0.00003350,-74.27365184
0.00003400,-75.81819468
0.00003450,-75.76152712
0.00003500,-74.48589431
0.00003550,-75.47827074
0.00003600,-75.99680416
0.00003650,-75.25660725
0.00003700,-75.91456388
0.00003750,-73.70171585
0.00003800,-74.44657079
0.00003850,-75.01556788
0.00003900,-76.34855388
0.00003950,-74.83617272
0.00004000,-76.31123475
0.00004050,-73.38871210
0.00004100,-76.59394928
0.00004150,-75.86987930
0.00004200,-75.81151243
0.00004250,-74.72694848
0.00004300,-74.19652230
0.00004350,-73.87140457
0.00004400,-75.98101673
0.00004450,-74.85911753
0.00004500,-75.77000227
0.00004550,-75.86766310
0.00004600,-75.50152821
0.00004650,-75.21272121
0.00004700,-73.81681229
0.00004750,-74.07829932
0.00004800,-75.58088411
0.00004850,-76.31573121
0.00004900,-74.31282612
0.00004950,-75.64659321
0.00005000,-75.96337787
0.00005050,-75.41606014
0.00005100,-75.78638172
0.00005150,-75.08318627
0.00005200,-74.75417840
0.00005250,-73.51148382
0.00005300,-74.10321132
0.00005350,-75.87346019
0.00005400,-74.47644095
0.00005450,-77.10955017
0.00005500,-75.00864168
0.00005550,-75.61015462
0.00005600,-73.43575390
0.00005650,-74.54154493
0.00005700,-75.34254639
0.00005750,-75.44149944
0.00005800,-74.77183316
0.00005850,-77.06596068
0.00005900,-76.33147690
0.00005950,-77.51342227
0.00006000,-74.65187211
0.00006050,-76.57644793
0.00006100,-75.28657575
0.00006150,-78.03102530
0.00006200,-74.26321087
0.00006250,-75.76219600
0.00006300,-75.36650986
0.00006350,-76.28816794
0.00006400,-76.34879887
0.00006450,-77.42503013
0.00006500,-75.73863551
0.00006550,-75.59638586
0.00006600,-75.70140543
0.00006650,-76.49576489
0.00006700,-76.70438504
0.00006750,-75.79449800
0.00006800,-74.78987097
0.00006850,-77.19665088
0.00006900,-75.83789112
0.00006950,-75.73670122
0.00007000,-74.83722375
0.00007050,-77.11948460
0.00007100,-77.94311185
0.00007150,-76.02346466
0.00007200,-76.55737258
0.00007250,-77.05663000
0.00007300,-76.96889041
0.00007350,-77.53430145
0.00007400,-78.18004642
0.00007450,-76.26431936
0.00007500,-76.81233202
0.00007550,-77.17838079
0.00007600,-77.09835303
0.00007650,-76.00897592
0.00007700,-76.21320970
0.00007750,-77.03192279
0.00007800,-75.02505392
0.00007850,-76.53451504
0.00007900,-78.78389935
0.00007950,-74.97580337
0.00008000,-78.02716689
0.00008050,-77.27916138
0.00008100,-77.98359885
0.00008150,-77.54616409
0.00008200,-78.86905092
0.00008250,-75.72234975
0.00008300,-76.85155680
0.00008350,-75.20572070
0.00008400,-77.60156755
0.00008450,-75.58166470
0.00008500,-76.33670301
0.00008550,-75.46140489
0.00008600,-75.70229186
0.00008650,-76.68380779
0.00008700,-78.27058763
0.00008750,-75.74672379
0.00008800,-74.55889648
0.00008850,-74.23258682
0.00008900,-76.14296885
0.00008950,-73.52752479
0.00009000,-75.90702423
0.00009050,-74.18472794
0.00009100,-76.83040373
0.00009150,-75.71740124
0.00009200,-75.59831217
0.00009250,-76.52090785
0.00009300,-75.46595069
0.00009350,-74.82824356
0.00009400,-76.98511989
0.00009450,-75.25352968
0.00009500,-76.35284444
0.00009550,-75.84968530
0.00009600,-74.51083712
0.00009650,-77.42541815
0.00009700,-74.59401374
0.00009750,-76.56609059
0.00009800,-73.97993853
0.00009850,-73.78131215
0.00009900,-75.06716262
0.00009950,-75.08318833
0.00010000,-74.57696053
0.00010050,-75.65293979
0.00010100,-75.92633515
0.00010150,-76.14272616
0.00010200,-76.55907313
0.00010250,-74.44717035
0.00010300,-75.60888242
0.00010350,-75.98076626
0.00010400,-75.38058931
0.00010450,-75.77541209
0.00010500,-75.11707974
0.00010550,-76.05074989
0.00010600,-75.27965720
0.00010650,-75.06048062
0.00010700,-76.39751179
0.00010750,-75.39060941
0.00010800,-74.91902652
0.00010850,-75.65689701
0.00010900,-75.57230656
0.00010950,-74.90748547
0.00011000,-74.60238447
0.00011050,-78.97435499
0.00011100,-74.37913655
0.00011150,-76.96141327
0.00011200,-78.03517208
0.00011250,-76.21025975
0.00011300,-77.59754264
0.00011350,-77.31488487
0.00011400,-76.06896968
0.00011450,-77.83390974
0.00011500,-77.02560605
0.00011550,-76.69858559
0.00011600,-75.45772146
0.00011650,-77.79410763
0.00011700,-80.44096994
0.00011750,-77.91800057
0.00011800,-79.37821375
0.00011850,-76.53055177
0.00011900,-78.56647820
0.00011950,-76.88658150
0.00012000,-74.85444035
0.00012050,-74.85160622
0.00012100,-74.03498851
0.00012150,-72.40969079
0.00012200,-72.36720542
0.00012250,-70.15504920
0.00012300,-70.59694098
0.00012350,-69.10783998
0.00012400,-68.37772736
0.00012450,-67.42949174
0.00012500,-66.43256072
0.00012550,-65.43348080
0.00012600,-64.99688608
0.00012650,-64.32765672
0.00012700,-63.65807626
0.00012750,-62.37649512
0.00012800,-61.95697865
0.00012850,-61.70904273
0.00012900,-61.18943792
0.00012950,-60.75357865
0.00013000,-59.90749637
0.00013050,-59.29515841
0.00013100,-58.87896278
0.00013150,-58.54204061
0.00013200,-58.11723276
0.00013250,-57.59980760
0.00013300,-57.32109963
0.00013350,-57.03901073
0.00013400,-56.72292924
0.00013450,-56.61193145
0.00013500,-56.35461066
0.00013550,-55.92837042
0.00013600,-55.81776185
0.00013650,-55.73390314
0.00013700,-55.41886648
0.00013750,-55.37714060
0.00013800,-55.14257463
0.00013850,-55.10506653
0.00013900,-55.04294156
0.00013950,-54.91377951
0.00014000,-54.95196520
0.00014050,-54.77217257
0.00014100,-54.74609156
0.00014150,-54.78484885
0.00014200,-54.83529017
0.00014250,-55.02468714
0.00014300,-55.00443660
0.00014350,-55.10330403
0.00014400,-55.24299879
0.00014450,-55.31312298
0.00014500,-55.57111884
0.00014550,-55.71622038
0.00014600,-56.07854690
0.00014650,-56.23442419
0.00014700,-56.70444867
0.00014750,-56.75168117
0.00014800,-56.96151126
0.00014850,-57.34983634
0.00014900,-57.96230695
0.00014950,-58.27033194
0.00015000,-58.49438343
0.00015050,-58.94417937
0.00015100,-59.44143039
0.00015150,-59.72738502
0.00015200,-60.35919914
0.00015250,-60.72475722
0.00015300,-61.37119918
0.00015350,-61.93773214
0.00015400,-61.87851841
0.00015450,-62.55521980
0.00015500,-63.21976882
0.00015550,-63.82668131
0.00015600,-64.02674047
0.00015650,-64.61423038
0.00015700,-65.48029877
0.00015750,-66.22170370
0.00015800,-67.51960371
0.00015850,-67.95332890
0.00015900,-67.37330814
0.00015950,-68.82297448
0.00016000,-69.28205457
0.00016050,-70.46313570
0.00016100,-69.68286233
0.00016150,-70.06374156
0.00016200,-71.45152656
0.00016250,-72.05310387
0.00016300,-72.86944729
0.00016350,-71.06556353
0.00016400,-73.56636660
0.00016450,-73.70939438
0.00016500,-72.20687276
0.00016550,-72.75993423
0.00016600,-73.72829244
0.00016650,-74.16115407
0.00016700,-75.36981548
0.00016750,-74.37506739
0.00016800,-75.38455559
0.00016850,-75.13653644
0.00016900,-75.78109120
0.00016950,-74.47339389
0.00017000,-77.51767867
0.00017050,-75.25913502
0.00017100,-75.63450306
0.00017150,-76.82893504
0.00017200,-77.67393108
0.00017250,-79.47266347
0.00017300,-79.15015089
0.00017350,-76.40196348
0.00017400,-77.29463716
0.00017450,-77.26119783
0.00017500,-78.12751079
0.00017550,-76.20326201
0.00017600,-78.25490874
0.00017650,-77.91015575
0.00017700,-77.75849396
0.00017750,-77.06977757
0.00017800,-79.45727188
0.00017850,-79.66372892
0.00017900,-75.22062268
0.00017950,-78.14656998
0.00018000,-78.65120423
0.00018050,-77.98420980
0.00018100,-78.32513152
0.00018150,-76.58048329
0.00018200,-78.57968223
0.00018250,-77.25483027
0.00018300,-78.94840229
0.00018350,-77.86686054
0.00018400,-77.17354515
0.00018450,-77.96552902
0.00018500,-76.17094207
0.00018550,-78.96062310
0.00018600,-76.08634892
0.00018650,-75.99197500
0.00018700,-77.89793112
0.00018750,-77.01157260
0.00018800,-75.58730489
0.00018850,-77.42969008
0.00018900,-76.67736124
0.00018950,-77.94509582
0.00019000,-74.99897481
0.00019050,-77.85040996
0.00019100,-76.28455029
0.00019150,-76.43520630
0.00019200,-75.21400976
0.00019250,-76.83024312
0.00019300,-74.39009497
0.00019350,-76.72703453
0.00019400,-74.46220986
0.00019450,-76.71844545
0.00019500,-76.07823815
0.00019550,-78.62718924
0.00019600,-75.61132424
0.00019650,-76.35456172
0.00019700,-74.48180279
0.00019750,-76.45917482
0.00019800,-76.13816000
0.00019850,-77.10582862
0.00019900,-78.11696398
0.00019950,-76.86204806
0.00020000,-77.57612730
0.00020050,-76.73603766
0.00020100,-75.95147444
0.00020150,-75.68578514
0.00020200,-74.07386213
0.00020250,-75.80459588
0.00020300,-76.40151448
0.00020350,-76.44923546
0.00020400,-77.17620002
0.00020450,-76.18640777
0.00020500,-77.17449575
0.00020550,-75.40733448
0.00020600,-74.62374085
0.00020650,-75.97315907
0.00020700,-75.29418894
