0.00000000,0.00005828
0.00000050,0.00041588
0.00000100,0.00014394
0.00000150,0.00032614
0.00000200,-0.00005050
0.00000250,-0.00016064
0.00000300,-0.00038091
0.00000350,0.00053690
0.00000400,-0.00027486
0.00000450,0.00058993
0.00000500,0.00005828
0.00000550,0.00080748
0.00000600,0.00021736
0.00000650,0.00035877
0.00000700,-0.00029525
0.00000750,-0.00038091
0.00000800,0.00055729
0.00000850,-0.00010625
0.00000900,-0.00019463
0.00000950,0.00012762
0.00001000,-0.00011985
0.00001050,-0.00008042
0.00001100,-0.00039179
0.00001150,-0.00022727
0.00001200,-0.00009129
0.00001250,0.00017385
0.00001300,0.00020649
0.00001350,-0.00033468
0.00001400,0.00051242
0.00001450,-0.00044618
0.00001500,0.00001340
0.00001550,-0.00029933
0.00001600,-0.00059847
0.00001650,-0.00000699
0.00001700,0.00061304
0.00001750,0.00006779
0.00001800,-0.00003283
0.00001850,-0.00028845
0.00001900,0.00084011
0.00001950,-0.00005322
0.00002000,-0.00011441
0.00002050,-0.00017696
0.00002100,0.00018065
0.00002150,0.00037101
0.00002200,0.00028943
0.00002250,0.00058449
0.00002300,0.00017249
0.00002350,0.00031934
0.00002400,0.00022008
0.00002450,0.00030846
0.00002500,-0.00012393
0.00002550,0.00056817
0.00002600,0.00084827
0.00002650,0.00090674
0.00002700,0.00030167
0.00002750,0.00053690
0.00002800,0.00029895
0.00002850,0.00040500
0.00002900,-0.00045162
0.00002950,0.00014258
0.00003000,-0.00006546
0.00003050,0.00012762
0.00003100,0.00044172
0.00003150,-0.00002603
0.00003200,0.00030438
0.00003250,0.00035469
0.00003300,-0.00009945
0.00003350,-0.00036460
0.00003400,-0.00081059
0.00003450,0.00055321
0.00003500,-0.00056584
0.00003550,0.00029895
0.00003600,0.00014394
0.00003650,-0.00022591
0.00003700,0.00025679
0.00003750,0.00025408
0.00003800,0.00067151
0.00003850,0.00030574
0.00003900,0.00046755
0.00003950,0.00070822
0.00004000,-0.00000971
0.00004050,0.00046347
0.00004100,0.00025000
0.00004150,0.00024456
0.00004200,0.00065655
0.00004250,0.00035877
0.00004300,0.00080068
0.00004350,0.00115013
0.00004400,0.00028943
0.00004450,0.00083060
0.00004500,0.00030982
0.00004550,0.00030031
0.00004600,0.00086459
0.00004650,-0.00005866
0.00004700,0.00001748
0.00004750,-0.00052640
0.00004800,0.00094753
0.00004850,0.00074765
0.00004900,0.00005828
0.00004950,0.00047571
0.00005000,-0.00053728
0.00005050,-0.00004234
0.00005100,0.00112430
0.00005150,0.00040772
0.00005200,0.00004060
0.00005250,-0.00001923
0.00005300,0.00023504
0.00005350,0.00056953
0.00005400,-0.00043938
0.00005450,0.00022280
0.00005500,0.00054098
0.00005550,-0.00021231
0.00005600,0.00045259
0.00005650,0.00024456
0.00005700,0.00090946
0.00005750,0.00047299
0.00005800,0.00008819
0.00005850,0.00103727
0.00005900,0.00082108
0.00005950,0.00104543
0.00006000,0.00131194
0.00006050,0.00085915
0.00006100,0.00090538
0.00006150,0.00146287
0.00006200,0.00096385
0.00006250,0.00115965
0.00006300,0.00094345
0.00006350,0.00117869
0.00006400,0.00126027
0.00006450,0.00184087
0.00006500,0.00230589
0.00006550,0.00101552
0.00006600,0.00153901
0.00006650,0.00172801
0.00006700,0.00146015
0.00006750,0.00158116
0.00006800,0.00157708
0.00006850,0.00190478
0.00006900,0.00158252
0.00006950,0.00164507
0.00007000,0.00227870
0.00007050,0.00167090
0.00007100,0.00187622
0.00007150,0.00199452
0.00007200,0.00258056
0.00007250,0.00156621
0.00007300,0.00162739
0.00007350,0.00226918
0.00007400,0.00212097
0.00007450,0.00171713
0.00007500,0.00188438
0.00007550,0.00244323
0.00007600,0.00197548
0.00007650,0.00180008
0.00007700,0.00188982
0.00007750,0.00268390
0.00007800,0.00151726
0.00007850,0.00168722
0.00007900,0.00219712
0.00007950,0.00194557
0.00008000,0.00235756
0.00008050,0.00279811
0.00008100,0.00143295
0.00008150,0.00175249
0.00008200,0.00240787
0.00008250,0.00165187
0.00008300,0.00124667
0.00008350,0.00163283
0.00008400,0.00158116
0.00008450,0.00143839
0.00008500,0.00166954
0.00008550,0.00233717
0.00008600,0.00150230
0.00008650,0.00094209
0.00008700,0.00119092
0.00008750,0.00145607
0.00008800,0.00095841
0.00008850,0.00062936
0.00008900,0.00170626
0.00008950,0.00136361
0.00009000,0.00079796
